id,fecha_venta,id_sku,descripcion,categoria,id_canal,lead_time_dias,cantidad_vendida,inversion_usd,inversion_usd_lag1,inversion_usd_lag2,temperatura_promedio_celsius,dia_semana
201,2024-03-04,SKU_500ML,Botella_500ml,Personal,CH01,2,129,35.76491719091446,45.537708853633305,241.0930799824751,20.837147953408127,0
202,2024-03-05,SKU_500ML,Botella_500ml,Personal,CH01,2,400,0.0,35.76491719091446,45.537708853633305,17.531194264136566,1
203,2024-03-07,SKU_500ML,Botella_500ml,Personal,CH01,2,196,236.249149685979,0.0,35.76491719091446,20.93265743744858,3
204,2024-03-10,SKU_500ML,Botella_500ml,Personal,CH01,2,152,110.18216636328992,236.249149685979,0.0,33.36078911623583,6
205,2024-03-13,SKU_500ML,Botella_500ml,Personal,CH01,2,205,250.1208166012997,110.18216636328992,236.249149685979,15.127008693842855,2
206,2024-03-18,SKU_500ML,Botella_500ml,Personal,CH01,2,110,124.79582281171368,250.1208166012997,110.18216636328992,16.70302698988408,0
207,2024-03-19,SKU_500ML,Botella_500ml,Personal,CH01,2,136,123.77980117872946,124.79582281171368,250.1208166012997,23.24471175651827,1
208,2024-03-27,SKU_500ML,Botella_500ml,Personal,CH01,2,188,176.3531899260254,123.77980117872946,124.79582281171368,31.780942101775477,2
209,2024-03-29,SKU_500ML,Botella_500ml,Personal,CH01,2,254,0.0,176.3531899260254,123.77980117872946,35.405893079255506,4
210,2024-04-01,SKU_500ML,Botella_500ml,Personal,CH01,2,116,74.821517741003,0.0,176.3531899260254,28.76914513653184,0
211,2024-04-02,SKU_500ML,Botella_500ml,Personal,CH01,2,408,231.27200474371105,74.821517741003,0.0,37.20953676071487,1
212,2024-04-09,SKU_500ML,Botella_500ml,Personal,CH01,2,663,195.81210905745417,231.27200474371105,74.821517741003,26.963179467798422,1
213,2024-04-13,SKU_500ML,Botella_500ml,Personal,CH01,2,98,82.60683478544674,195.81210905745417,231.27200474371105,26.697125896788165,5
214,2024-04-16,SKU_500ML,Botella_500ml,Personal,CH01,2,233,291.5660714781389,82.60683478544674,195.81210905745417,26.555698728457124,1
215,2024-04-17,SKU_500ML,Botella_500ml,Personal,CH01,2,97,32.08477534616131,291.5660714781389,82.60683478544674,32.37767618649012,2
216,2024-04-19,SKU_500ML,Botella_500ml,Personal,CH01,2,140,167.75631054416397,32.08477534616131,291.5660714781389,16.77053792606224,4
217,2024-04-20,SKU_500ML,Botella_500ml,Personal,CH01,2,244,298.0301429134041,167.75631054416397,32.08477534616131,21.664283417016662,5
218,2024-04-30,SKU_500ML,Botella_500ml,Personal,CH01,2,243,272.3242429374769,298.0301429134041,167.75631054416397,33.57112356877344,1
219,2024-05-03,SKU_500ML,Botella_500ml,Personal,CH01,2,89,52.77876459972964,272.3242429374769,298.0301429134041,21.46149372280976,4
220,2024-05-18,SKU_500ML,Botella_500ml,Personal,CH01,2,207,247.86260551794564,52.77876459972964,272.3242429374769,23.36348085472376,5
221,2024-05-20,SKU_500ML,Botella_500ml,Personal,CH01,2,137,65.53274301656955,247.86260551794564,52.77876459972964,37.13628778366856,0
222,2024-05-26,SKU_500ML,Botella_500ml,Personal,CH01,2,154,137.10805016137328,65.53274301656955,247.86260551794564,29.019979681537627,6
223,2024-06-11,SKU_500ML,Botella_500ml,Personal,CH01,2,245,295.0660127344098,137.10805016137328,65.53274301656955,25.096342676229632,1
224,2024-06-14,SKU_500ML,Botella_500ml,Personal,CH01,2,237,247.6122825564217,295.0660127344098,137.10805016137328,34.21195739855247,4
225,2024-06-15,SKU_500ML,Botella_500ml,Personal,CH01,2,223,0.0,247.6122825564217,295.0660127344098,22.27433207106781,5
226,2024-06-20,SKU_500ML,Botella_500ml,Personal,CH01,2,195,257.90126938967524,0.0,247.6122825564217,15.381520065340691,3
227,2024-06-21,SKU_500ML,Botella_500ml,Personal,CH01,2,115,89.25746848809534,257.90126938967524,0.0,26.77814034088346,4
228,2024-06-22,SKU_500ML,Botella_500ml,Personal,CH01,2,135,146.15235788682617,89.25746848809534,257.90126938967524,20.209402829552573,5
229,2024-06-29,SKU_500ML,Botella_500ml,Personal,CH01,2,125,120.28556104919534,146.15235788682617,89.25746848809534,22.844526074155944,5
230,2024-07-05,SKU_500ML,Botella_500ml,Personal,CH01,2,231,97.66673123471716,120.28556104919534,146.15235788682617,34.7968034148959,4
231,2024-07-06,SKU_500ML,Botella_500ml,Personal,CH01,2,434,255.79329847799843,97.66673123471716,120.28556104919534,20.46566351182519,5
232,2024-07-07,SKU_500ML,Botella_500ml,Personal,CH01,2,186,177.06263202990814,255.79329847799843,97.66673123471716,27.18196330218815,6
233,2024-07-08,SKU_500ML,Botella_500ml,Personal,CH01,2,200,197.3522392086832,177.06263202990814,255.79329847799843,34.532138441366094,0
234,2024-07-14,SKU_500ML,Botella_500ml,Personal,CH01,2,175,217.1423350677826,197.3522392086832,177.06263202990814,23.0318202160912,6
235,2024-07-18,SKU_500ML,Botella_500ml,Personal,CH01,2,165,118.16451646584716,217.1423350677826,197.3522392086832,32.93713755472535,3
236,2024-07-26,SKU_500ML,Botella_500ml,Personal,CH01,2,155,131.03197904995565,118.16451646584716,217.1423350677826,15.855559447614931,4
237,2024-07-27,SKU_500ML,Botella_500ml,Personal,CH01,2,177,194.1842760638046,131.03197904995565,118.16451646584716,15.11641642846303,5
238,2024-07-29,SKU_500ML,Botella_500ml,Personal,CH01,2,241,285.8657746241398,194.1842760638046,131.03197904995565,27.62087715543148,0
239,2024-08-13,SKU_500ML,Botella_500ml,Personal,CH01,2,93,58.87160834183484,285.8657746241398,194.1842760638046,22.848458985472433,1
240,2024-08-16,SKU_500ML,Botella_500ml,Personal,CH01,2,169,116.7868393306817,58.87160834183484,285.8657746241398,35.517070769073605,4
241,2024-08-18,SKU_500ML,Botella_500ml,Personal,CH01,2,198,152.70925927360426,116.7868393306817,58.87160834183484,33.28065998145792,6
242,2024-08-19,SKU_500ML,Botella_500ml,Personal,CH01,2,184,0.0,152.70925927360426,116.7868393306817,26.56065314141942,0
243,2024-08-22,SKU_500ML,Botella_500ml,Personal,CH01,2,67,31.44321255461408,0.0,152.70925927360426,19.490588719355024,3
244,2024-08-23,SKU_500ML,Botella_500ml,Personal,CH01,2,117,67.30181766020607,31.44321255461408,0.0,31.616398651014624,4
245,2024-08-26,SKU_500ML,Botella_500ml,Personal,CH01,2,104,44.83670945197557,67.30181766020607,31.44321255461408,29.84586280586486,0
246,2024-08-30,SKU_500ML,Botella_500ml,Personal,CH01,2,314,121.99556109346112,44.83670945197557,67.30181766020607,36.04188097507031,4
247,2024-09-04,SKU_500ML,Botella_500ml,Personal,CH01,2,434,289.40831357287175,121.99556109346112,44.83670945197557,17.481502820846003,2
248,2024-09-06,SKU_500ML,Botella_500ml,Personal,CH01,2,147,151.23408474259168,289.40831357287175,121.99556109346112,23.459012052542825,4
249,2024-09-07,SKU_500ML,Botella_500ml,Personal,CH01,2,226,132.97520253947118,151.23408474259168,289.40831357287175,26.91807642067259,5
250,2024-09-12,SKU_500ML,Botella_500ml,Personal,CH01,2,128,91.29938333385388,132.97520253947118,151.23408474259168,36.93779562696084,3
251,2024-09-13,SKU_500ML,Botella_500ml,Personal,CH01,2,152,78.61781053427889,91.29938333385388,132.97520253947118,36.53155980569797,4
252,2024-09-14,SKU_500ML,Botella_500ml,Personal,CH01,2,141,123.73218878158696,78.61781053427889,91.29938333385388,31.00868532352438,5
253,2024-09-20,SKU_500ML,Botella_500ml,Personal,CH01,2,76,30.271296809367414,123.73218878158696,78.61781053427889,26.921582004365945,4
254,2024-09-21,SKU_500ML,Botella_500ml,Personal,CH01,2,151,90.6823444163258,30.271296809367414,123.73218878158696,35.17958065434297,5
255,2024-09-22,SKU_500ML,Botella_500ml,Personal,CH01,2,432,219.7378840476747,90.6823444163258,30.271296809367414,32.037678208346705,6
256,2024-09-27,SKU_500ML,Botella_500ml,Personal,CH01,2,344,145.2754627105673,219.7378840476747,90.6823444163258,33.615306576005814,4
257,2024-09-28,SKU_500ML,Botella_500ml,Personal,CH01,2,187,169.1328346074065,145.2754627105673,219.7378840476747,33.63260807762116,5
258,2024-09-29,SKU_500ML,Botella_500ml,Personal,CH01,2,264,87.8917410177243,169.1328346074065,145.2754627105673,34.94266332734239,6
259,2024-10-01,SKU_500ML,Botella_500ml,Personal,CH01,2,334,0.0,87.8917410177243,169.1328346074065,31.285669289309045,1
260,2024-10-03,SKU_500ML,Botella_500ml,Personal,CH01,2,132,43.54990571219928,0.0,87.8917410177243,37.698399541811895,3
261,2024-10-04,SKU_500ML,Botella_500ml,Personal,CH01,2,126,124.96376226663712,43.54990571219928,0.0,15.722871270794888,4
262,2024-10-09,SKU_500ML,Botella_500ml,Personal,CH01,2,184,245.7363583420572,124.96376226663712,43.54990571219928,22.289206118594382,2
263,2024-10-11,SKU_500ML,Botella_500ml,Personal,CH01,2,237,262.3419952503145,245.7363583420572,124.96376226663712,34.22754277178073,4
264,2024-10-17,SKU_500ML,Botella_500ml,Personal,CH01,2,72,55.72248478275785,262.3419952503145,245.7363583420572,15.701505748598136,3
265,2024-10-19,SKU_500ML,Botella_500ml,Personal,CH01,2,150,121.66304299161784,55.72248478275785,262.3419952503145,33.91981289517214,5
266,2024-10-30,SKU_500ML,Botella_500ml,Personal,CH01,2,232,72.23876673436561,121.66304299161784,55.72248478275785,30.278269716091625,2
267,2024-11-08,SKU_500ML,Botella_500ml,Personal,CH01,2,105,0.0,72.23876673436561,121.66304299161784,23.45746347036697,4
268,2024-11-12,SKU_500ML,Botella_500ml,Personal,CH01,2,417,232.86380076911223,0.0,72.23876673436561,29.16455225520098,1
269,2024-11-13,SKU_500ML,Botella_500ml,Personal,CH01,2,78,67.84852446921843,232.86380076911223,0.0,18.98576936162945,2
270,2024-11-14,SKU_500ML,Botella_500ml,Personal,CH01,2,159,207.22010157884068,67.84852446921843,232.86380076911223,18.598051981434978,3
271,2024-11-17,SKU_500ML,Botella_500ml,Personal,CH01,2,182,180.05155305157194,207.22010157884068,67.84852446921843,31.435706222101437,6
272,2024-11-18,SKU_500ML,Botella_500ml,Personal,CH01,2,128,98.39414622487956,180.05155305157194,207.22010157884068,23.937786277842875,0
273,2024-11-24,SKU_500ML,Botella_500ml,Personal,CH01,2,103,0.0,98.39414622487956,180.05155305157194,24.65080143583917,6
274,2024-11-28,SKU_500ML,Botella_500ml,Personal,CH01,2,152,182.74670199833145,0.0,98.39414622487956,15.331050238484384,3
275,2024-12-10,SKU_500ML,Botella_500ml,Personal,CH01,2,80,44.33768066447863,182.74670199833145,0.0,15.826672297325068,1
276,2024-12-17,SKU_500ML,Botella_500ml,Personal,CH01,2,473,252.57343418056416,44.33768066447863,182.74670199833145,34.69926634733142,1
277,2024-12-19,SKU_500ML,Botella_500ml,Personal,CH01,2,161,0.0,252.57343418056416,44.33768066447863,18.74749182287288,3
278,2024-12-22,SKU_500ML,Botella_500ml,Personal,CH01,2,80,70.74525852638484,0.0,252.57343418056416,15.609760142457302,6
279,2024-12-30,SKU_500ML,Botella_500ml,Personal,CH01,2,133,65.82366400239727,70.74525852638484,0.0,36.65369060186008,0
280,2024-01-01,SKU_1L,Botella_1L,Personal,CH02,2,151,0.0,0.0,0.0,,0
281,2024-01-05,SKU_1L,Botella_1L,Personal,CH02,2,109,32.724986495608206,0.0,0.0,29.94561847649571,4
282,2024-01-09,SKU_1L,Botella_1L,Personal,CH02,2,317,213.3105520162223,32.724986495608206,0.0,15.35550218016395,1
283,2024-01-15,SKU_1L,Botella_1L,Personal,CH02,2,114,98.919336936552,213.3105520162223,32.724986495608206,19.181974245763318,0
284,2024-01-19,SKU_1L,Botella_1L,Personal,CH02,2,230,265.6921637875748,98.919336936552,213.3105520162223,24.383834076048217,4
285,2024-01-20,SKU_1L,Botella_1L,Personal,CH02,2,179,225.819892265088,265.6921637875748,98.919336936552,21.698270224554964,5
286,2024-01-25,SKU_1L,Botella_1L,Personal,CH02,2,423,245.91372699483392,225.819892265088,265.6921637875748,25.489609636991823,3
287,2024-01-28,SKU_1L,Botella_1L,Personal,CH02,2,162,124.16506402197928,245.91372699483392,225.819892265088,26.827392083513068,6
288,2024-02-08,SKU_1L,Botella_1L,Personal,CH02,2,139,92.30842872370832,124.16506402197928,245.91372699483392,35.47193558070134,3
289,2024-02-14,SKU_1L,Botella_1L,Personal,CH02,2,86,45.5602695001174,92.30842872370832,124.16506402197928,20.951939576800388,2
290,2024-02-19,SKU_1L,Botella_1L,Personal,CH02,2,154,196.9144194075438,45.5602695001174,92.30842872370832,19.25165247708712,0
291,2024-02-22,SKU_1L,Botella_1L,Personal,CH02,2,172,112.02607270357647,196.9144194075438,45.5602695001174,36.60847565597635,3
292,2024-02-23,SKU_1L,Botella_1L,Personal,CH02,2,218,208.30516770157075,112.02607270357647,196.9144194075438,35.58102905983593,4
293,2024-03-02,SKU_1L,Botella_1L,Personal,CH02,2,244,230.24389898161925,208.30516770157075,112.02607270357647,36.82436735682666,5
294,2024-03-02,SKU_1L,Botella_1L,Personal,CH02,2,244,230.24389898161925,230.24389898161925,208.30516770157075,21.241027730799605,5
295,2024-03-04,SKU_1L,Botella_1L,Personal,CH02,2,92,35.76491719091446,230.24389898161925,230.24389898161925,27.449055331951254,0
296,2024-03-12,SKU_1L,Botella_1L,Personal,CH02,2,140,114.24919789429777,35.76491719091446,230.24389898161925,31.184130765740544,1
297,2024-03-18,SKU_1L,Botella_1L,Personal,CH02,2,257,124.79582281171368,114.24919789429777,35.76491719091446,16.70302698988408,0
298,2024-03-22,SKU_1L,Botella_1L,Personal,CH02,2,254,296.08029787040385,124.79582281171368,114.24919789429777,29.33585691703383,4
299,2024-03-23,SKU_1L,Botella_1L,Personal,CH02,2,189,230.9458918725037,296.08029787040385,124.79582281171368,22.61065457161093,5
300,2024-04-03,SKU_1L,Botella_1L,Personal,CH02,2,138,118.25620351458204,230.9458918725037,296.08029787040385,23.205326513952556,2
301,2024-04-03,SKU_1L,Botella_1L,Personal,CH02,2,138,118.25620351458204,118.25620351458204,230.9458918725037,27.909375544098413,2
302,2024-04-05,SKU_1L,Botella_1L,Personal,CH02,2,214,0.0,118.25620351458204,118.25620351458204,20.242508738464657,4
303,2024-04-06,SKU_1L,Botella_1L,Personal,CH02,2,163,186.35660029859784,0.0,118.25620351458204,20.56727124476451,5
304,2024-04-11,SKU_1L,Botella_1L,Personal,CH02,2,177,166.86318907967132,186.35660029859784,0.0,33.28928247968018,3
305,2024-04-15,SKU_1L,Botella_1L,Personal,CH02,2,59,23.403252913148577,166.86318907967132,186.35660029859784,20.733721270424123,0
306,2024-04-24,SKU_1L,Botella_1L,Personal,CH02,2,190,166.46739636764167,23.403252913148577,166.86318907967132,29.56828639973974,2
307,2024-04-26,SKU_1L,Botella_1L,Personal,CH02,2,212,0.0,166.46739636764167,23.403252913148577,33.48445776867963,4
308,2024-05-06,SKU_1L,Botella_1L,Personal,CH02,2,150,126.64943985668604,0.0,166.46739636764167,30.459117590335207,0
309,2024-05-07,SKU_1L,Botella_1L,Personal,CH02,2,238,258.61082008919124,126.64943985668604,0.0,33.79611060462796,1
310,2024-05-11,SKU_1L,Botella_1L,Personal,CH02,2,131,0.0,258.61082008919124,126.64943985668604,21.229141779027707,5
311,2024-05-15,SKU_1L,Botella_1L,Personal,CH02,2,548,215.48527992552863,0.0,258.61082008919124,22.43366743647737,2
312,2024-05-18,SKU_1L,Botella_1L,Personal,CH02,2,400,247.86260551794564,215.48527992552863,0.0,23.36348085472376,5
313,2024-05-24,SKU_1L,Botella_1L,Personal,CH02,2,185,223.2014623487408,247.86260551794564,215.48527992552863,19.89626734690855,4
314,2024-05-26,SKU_1L,Botella_1L,Personal,CH02,2,155,137.10805016137328,223.2014623487408,247.86260551794564,29.019979681537627,6
315,2024-05-31,SKU_1L,Botella_1L,Personal,CH02,2,131,125.40974272585387,137.10805016137328,223.2014623487408,30.12270157406624,4
316,2024-06-09,SKU_1L,Botella_1L,Personal,CH02,2,156,264.60201474989765,125.40974272585387,137.10805016137328,34.61921747574928,6
317,2024-06-13,SKU_1L,Botella_1L,Personal,CH02,2,374,262.1222653514149,264.60201474989765,125.40974272585387,17.07666471125139,3
318,2024-06-17,SKU_1L,Botella_1L,Personal,CH02,2,140,175.52087756873567,262.1222653514149,264.60201474989765,15.93782825575957,0
319,2024-06-22,SKU_1L,Botella_1L,Personal,CH02,2,145,146.15235788682617,175.52087756873567,262.1222653514149,20.209402829552573,5
320,2024-06-28,SKU_1L,Botella_1L,Personal,CH02,2,167,0.0,146.15235788682617,175.52087756873567,18.162981715357844,4
321,2024-07-02,SKU_1L,Botella_1L,Personal,CH02,2,275,161.4706642854,0.0,146.15235788682617,17.24645862214683,1
322,2024-07-05,SKU_1L,Botella_1L,Personal,CH02,2,151,97.66673123471716,161.4706642854,0.0,34.7968034148959,4
323,2024-07-08,SKU_1L,Botella_1L,Personal,CH02,2,221,197.3522392086832,97.66673123471716,161.4706642854,34.532138441366094,0
324,2024-07-09,SKU_1L,Botella_1L,Personal,CH02,2,222,277.8442721489077,197.3522392086832,97.66673123471716,21.77232451760047,1
325,2024-07-10,SKU_1L,Botella_1L,Personal,CH02,2,122,269.3476386071705,277.8442721489077,197.3522392086832,35.47012286180403,2
326,2024-07-14,SKU_1L,Botella_1L,Personal,CH02,2,184,217.1423350677826,269.3476386071705,277.8442721489077,23.0318202160912,6
327,2024-07-28,SKU_1L,Botella_1L,Personal,CH02,2,206,261.46183844908865,217.1423350677826,269.3476386071705,18.698585182602468,6
328,2024-07-29,SKU_1L,Botella_1L,Personal,CH02,2,257,285.8657746241398,261.46183844908865,217.1423350677826,27.62087715543148,0
329,2024-07-31,SKU_1L,Botella_1L,Personal,CH02,2,260,279.44453504521846,285.8657746241398,261.46183844908865,29.99510896855981,2
330,2024-08-02,SKU_1L,Botella_1L,Personal,CH02,2,233,251.40809051016765,279.44453504521846,285.8657746241398,30.73735960977961,4
331,2024-08-03,SKU_1L,Botella_1L,Personal,CH02,2,215,193.1010577285531,251.40809051016765,279.44453504521846,33.450530557342915,5
332,2024-08-14,SKU_1L,Botella_1L,Personal,CH02,2,435,199.44492854490008,193.1010577285531,251.40809051016765,37.37924275930625,2
333,2024-08-19,SKU_1L,Botella_1L,Personal,CH02,2,196,0.0,199.44492854490008,193.1010577285531,26.56065314141942,0
334,2024-08-25,SKU_1L,Botella_1L,Personal,CH02,2,258,69.56293559748912,0.0,199.44492854490008,15.55926722792344,6
335,2024-08-29,SKU_1L,Botella_1L,Personal,CH02,2,284,77.7734411536219,69.56293559748912,0.0,36.94035727105951,3
336,2024-08-30,SKU_1L,Botella_1L,Personal,CH02,2,167,121.99556109346112,77.7734411536219,69.56293559748912,36.04188097507031,4
337,2024-09-01,SKU_1L,Botella_1L,Personal,CH02,2,208,211.24189655657992,121.99556109346112,77.7734411536219,28.8256452700938,6
338,2024-09-02,SKU_1L,Botella_1L,Personal,CH02,2,388,109.61388828857127,211.24189655657992,121.99556109346112,25.12350735601083,0
339,2024-09-03,SKU_1L,Botella_1L,Personal,CH02,2,65,48.31434931438127,109.61388828857127,211.24189655657992,16.71466480463473,1
340,2024-09-03,SKU_1L,Botella_1L,Personal,CH02,2,65,48.31434931438127,48.31434931438127,109.61388828857127,24.84823541129823,1
341,2024-09-10,SKU_1L,Botella_1L,Personal,CH02,2,167,210.14864936045709,48.31434931438127,48.31434931438127,23.638407910718712,1
342,2024-09-11,SKU_1L,Botella_1L,Personal,CH02,2,263,291.4517213171033,210.14864936045709,48.31434931438127,37.14091353759228,2
343,2024-09-19,SKU_1L,Botella_1L,Personal,CH02,2,200,0.0,291.4517213171033,210.14864936045709,18.221932350440053,3
344,2024-09-27,SKU_1L,Botella_1L,Personal,CH02,2,163,145.2754627105673,0.0,291.4517213171033,33.615306576005814,4
345,2024-09-30,SKU_1L,Botella_1L,Personal,CH02,2,137,95.38810466582667,145.2754627105673,0.0,36.00453270879884,0
346,2024-10-01,SKU_1L,Botella_1L,Personal,CH02,2,102,0.0,95.38810466582667,145.2754627105673,31.285669289309045,1
347,2024-10-06,SKU_1L,Botella_1L,Personal,CH02,2,161,136.14946065454626,0.0,95.38810466582667,29.543034103652328,6
348,2024-10-11,SKU_1L,Botella_1L,Personal,CH02,2,246,262.3419952503145,136.14946065454626,0.0,34.22754277178073,4
349,2024-10-14,SKU_1L,Botella_1L,Personal,CH02,2,366,184.31551304584616,262.3419952503145,136.14946065454626,27.480826598274263,0
350,2024-10-18,SKU_1L,Botella_1L,Personal,CH02,2,82,0.0,184.31551304584616,262.3419952503145,15.859008341231933,4
351,2024-10-22,SKU_1L,Botella_1L,Personal,CH02,2,141,119.70708325139697,0.0,184.31551304584616,27.0115949812605,1
352,2024-10-23,SKU_1L,Botella_1L,Personal,CH02,2,261,296.2242696620343,119.70708325139697,0.0,32.70985172126805,2
353,2024-10-25,SKU_1L,Botella_1L,Personal,CH02,2,132,86.42350168607845,296.2242696620343,119.70708325139697,29.326480943837005,4
354,2024-11-09,SKU_1L,Botella_1L,Personal,CH02,2,260,229.51271330742435,86.42350168607845,296.2242696620343,18.898333173780127,5
355,2024-11-10,SKU_1L,Botella_1L,Personal,CH02,2,174,159.56381570013605,229.51271330742435,86.42350168607845,28.300443242912003,6
356,2024-11-14,SKU_1L,Botella_1L,Personal,CH02,2,192,207.22010157884068,159.56381570013605,229.51271330742435,18.598051981434978,3
357,2024-11-15,SKU_1L,Botella_1L,Personal,CH02,2,220,280.22527695572404,207.22010157884068,159.56381570013605,20.75558665778569,4
358,2024-11-18,SKU_1L,Botella_1L,Personal,CH02,2,143,98.39414622487956,280.22527695572404,207.22010157884068,28.936399574015248,0
359,2024-11-22,SKU_1L,Botella_1L,Personal,CH02,2,159,0.0,98.39414622487956,280.22527695572404,27.75014320776221,4
360,2024-11-24,SKU_1L,Botella_1L,Personal,CH02,2,114,0.0,0.0,98.39414622487956,24.65080143583917,6
361,2024-12-01,SKU_1L,Botella_1L,Personal,CH02,2,240,256.56508707144724,0.0,0.0,37.307926599725874,6
362,2024-12-05,SKU_1L,Botella_1L,Personal,CH02,2,70,41.76569835019576,256.56508707144724,0.0,17.756903448674706,3
363,2024-12-07,SKU_1L,Botella_1L,Personal,CH02,2,228,231.43843158861333,41.76569835019576,256.56508707144724,29.561333517285163,5
364,2024-12-12,SKU_1L,Botella_1L,Personal,CH02,2,169,186.7788473701964,231.43843158861333,41.76569835019576,29.607153969955807,3
365,2024-12-19,SKU_1L,Botella_1L,Personal,CH02,2,100,0.0,186.7788473701964,231.43843158861333,18.74749182287288,3
366,2024-12-20,SKU_1L,Botella_1L,Personal,CH02,2,193,224.6428930570204,0.0,186.7788473701964,16.623081190209888,4
367,2024-12-22,SKU_1L,Botella_1L,Personal,CH02,2,83,70.74525852638484,224.6428930570204,0.0,15.609760142457302,6
368,2024-12-30,SKU_1L,Botella_1L,Personal,CH02,2,137,65.82366400239727,70.74525852638484,224.6428930570204,36.65369060186008,0
369,2024-01-04,SKU_20L,Bidon_20L,Familiar,CH02,5,102,23.17902053487734,0.0,0.0,31.404630106128884,3
370,2024-01-05,SKU_20L,Bidon_20L,Familiar,CH02,5,106,32.724986495608206,23.17902053487734,0.0,27.027595217229358,4
371,2024-01-07,SKU_20L,Bidon_20L,Familiar,CH02,5,210,208.04049476598388,32.724986495608206,23.17902053487734,21.191548698696657,6
372,2024-01-09,SKU_20L,Bidon_20L,Familiar,CH02,5,174,213.3105520162223,208.04049476598388,32.724986495608206,15.35550218016395,1
373,2024-01-11,SKU_20L,Bidon_20L,Familiar,CH02,5,123,0.0,213.3105520162223,208.04049476598388,37.4445978276383,3
374,2024-01-16,SKU_20L,Bidon_20L,Familiar,CH02,5,93,53.08615173406375,0.0,213.3105520162223,19.218303726628974,1
375,2024-01-27,SKU_20L,Bidon_20L,Familiar,CH02,5,125,135.5329495351994,53.08615173406375,0.0,19.592496989642274,5
376,2024-01-28,SKU_20L,Bidon_20L,Familiar,CH02,5,143,124.16506402197928,135.5329495351994,53.08615173406375,26.827392083513068,6
377,2024-02-15,SKU_20L,Bidon_20L,Familiar,CH02,5,138,109.40781852531616,124.16506402197928,135.5329495351994,30.238012540141582,3
378,2024-02-16,SKU_20L,Bidon_20L,Familiar,CH02,5,426,286.0173507742254,109.40781852531616,124.16506402197928,22.169354750056453,4
379,2024-02-19,SKU_20L,Bidon_20L,Familiar,CH02,5,184,196.9144194075438,286.0173507742254,109.40781852531616,19.25165247708712,0
380,2024-02-20,SKU_20L,Bidon_20L,Familiar,CH02,5,175,145.56474615392955,196.9144194075438,286.0173507742254,37.30044643858484,1
381,2024-02-21,SKU_20L,Bidon_20L,Familiar,CH02,5,135,102.09901607545808,145.56474615392955,196.9144194075438,32.82805493730564,2
382,2024-03-10,SKU_20L,Bidon_20L,Familiar,CH02,5,170,110.18216636328992,102.09901607545808,145.56474615392955,33.36078911623583,6
383,2024-03-13,SKU_20L,Bidon_20L,Familiar,CH02,5,205,250.1208166012997,110.18216636328992,102.09901607545808,15.127008693842855,2
384,2024-03-22,SKU_20L,Bidon_20L,Familiar,CH02,5,483,296.08029787040385,250.1208166012997,110.18216636328992,29.33585691703383,4
385,2024-03-28,SKU_20L,Bidon_20L,Familiar,CH02,5,152,138.78216258915336,296.08029787040385,250.1208166012997,29.663821841169906,3
386,2024-03-30,SKU_20L,Bidon_20L,Familiar,CH02,5,102,51.13529504572237,138.78216258915336,296.08029787040385,22.164474012249578,5
387,2024-04-06,SKU_20L,Bidon_20L,Familiar,CH02,5,505,186.35660029859784,51.13529504572237,138.78216258915336,20.56727124476451,5
388,2024-04-10,SKU_20L,Bidon_20L,Familiar,CH02,5,255,79.2054419590325,186.35660029859784,51.13529504572237,29.9491704078886,2
389,2024-04-13,SKU_20L,Bidon_20L,Familiar,CH02,5,122,82.60683478544674,79.2054419590325,186.35660029859784,26.697125896788165,5
390,2024-04-14,SKU_20L,Bidon_20L,Familiar,CH02,5,260,289.7023110433712,82.60683478544674,79.2054419590325,35.87402890030014,6
391,2024-04-19,SKU_20L,Bidon_20L,Familiar,CH02,5,143,167.75631054416397,289.7023110433712,82.60683478544674,16.77053792606224,4
392,2024-04-24,SKU_20L,Bidon_20L,Familiar,CH02,5,383,166.46739636764167,167.75631054416397,289.7023110433712,29.56828639973974,2
393,2024-04-25,SKU_20L,Bidon_20L,Familiar,CH02,5,203,196.2316186778735,166.46739636764167,167.75631054416397,35.04359357431751,3
394,2024-04-27,SKU_20L,Bidon_20L,Familiar,CH02,5,142,147.2714981349765,196.2316186778735,166.46739636764167,19.291111354378824,5
395,2024-04-28,SKU_20L,Bidon_20L,Familiar,CH02,5,199,195.71626242353776,147.2714981349765,196.2316186778735,35.52885696526949,6
396,2024-05-02,SKU_20L,Bidon_20L,Familiar,CH02,5,117,48.87468327406113,195.71626242353776,147.2714981349765,33.593139006678605,3
397,2024-05-10,SKU_20L,Bidon_20L,Familiar,CH02,5,150,111.6992586098161,48.87468327406113,195.71626242353776,24.60045307242192,4
398,2024-05-10,SKU_20L,Bidon_20L,Familiar,CH02,5,150,111.6992586098161,111.6992586098161,48.87468327406113,31.145238176927176,4
399,2024-05-14,SKU_20L,Bidon_20L,Familiar,CH02,5,287,296.1390084542888,111.6992586098161,111.6992586098161,36.68692318998794,1
400,2024-05-31,SKU_20L,Bidon_20L,Familiar,CH02,5,122,125.40974272585387,296.1390084542888,111.6992586098161,24.35528777089945,4
401,2024-06-01,SKU_20L,Bidon_20L,Familiar,CH02,5,72,48.217840385679466,125.40974272585387,296.1390084542888,18.587873967732666,5
402,2024-06-01,SKU_20L,Bidon_20L,Familiar,CH02,5,72,48.217840385679466,48.217840385679466,125.40974272585387,18.332582058098133,5
